ticket_id,pair_id,compound_key,molecule_chembl_id,canonical_smiles,murcko_scaffold,missing_side,known_side,known_target_label,missing_target_label,known_target_chembl_id,missing_target_chembl_id,recommended_assay_type,recommended_standard_type,recommended_units,known_standard_type,known_standard_relation,known_standard_value_nM,known_activity_chembl_id,known_assay_chembl_id,provenance_note,evidence_status_source,priority_score,priority_reason,expected_benchmark_impact,data_return_schema
V6-0048,SmDHODH,BVDZLMVPCLOVRD-UHFFFAOYSA-N,CHEMBL5087682,O=C(Nc1c(F)c(F)c(-c2ccccc2)c(F)c1F)c1c(O)nn2c1CCCC2,O=C(Nc1ccc(-c2ccccc2)cc1)c1cnn2c1CCCC2,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,5.8,unknown_from_candidate_table,CHEMBL5053601,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BVDZLMVPCLOVRD-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0049,SmDHODH,BWPJEVLHKMUAQL-NSHDSACASA-N,CHEMBL6054301,C[C@H](Oc1cc(-n2nc(CO)n(C3CCC3)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,O=C(Nc1ccccc1)c1ccc(-n2ncn(C3CCC3)c2=O)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,7.0,unknown_from_candidate_table,CHEMBL5735966,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BWPJEVLHKMUAQL-NSHDSACASA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0050,SmDHODH,BXARWXKLUVEOLM-UHFFFAOYSA-N,CHEMBL3677767,Cc1cc(C(=O)O)c2[nH]c(-c3c(F)c(F)c(-n4c(C)ccc4C)c(F)c3F)nc2c1,c1ccc2[nH]c(-c3ccc(-n4cccc4)cc3)nc2c1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,5.6,unknown_from_candidate_table,CHEMBL3706259,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BXARWXKLUVEOLM-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0051,SmDHODH,CAWGEPZMDOCCMR-INIZCTEOSA-N,CHEMBL6065005,C[C@H](Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(F)cccc1F)c1ccccc1,O=C(Nc1ccccc1)c1ccc(-n2nc3n(c2=O)CCCC3)cc1OCc1ccccc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,5.0,unknown_from_candidate_table,CHEMBL5736645,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CAWGEPZMDOCCMR-INIZCTEOSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0052,SmDHODH,CBPGAIXEMSNWCD-UHFFFAOYSA-N,CHEMBL3674656,Cc1cc(Nc2ccc(C3CC3)cc2C(=O)O)cnc1-c1ccccc1,c1ccc(-c2ccc(Nc3ccc(C4CC4)cc3)cn2)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,6.0,unknown_from_candidate_table,CHEMBL3705342,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CBPGAIXEMSNWCD-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0053,SmDHODH,CCDUTJJWLBOJAX-MNOVXSKESA-N,CHEMBL5428953,Cc1cn(-c2cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(C)n[nH]c3Cl)cc2F)nc1[C@@H](C)O,O=C(Nc1cn[nH]c1)c1ccc(-n2cccn2)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,0.22,unknown_from_candidate_table,CHEMBL5363678,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CCDUTJJWLBOJAX-MNOVXSKESA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0054,SmDHODH,CEQISJHZSWESRI-VIFPVBQESA-N,CHEMBL5178023,CCn1c(CO)nn(-c2nc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3ncccc3Cl)cc2F)c1=O,O=C(Nc1ccccn1)c1ccc(-n2nc[nH]c2=O)nc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,5.2,unknown_from_candidate_table,CHEMBL5141994,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CEQISJHZSWESRI-VIFPVBQESA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0055,SmDHODH,CFIKDBUCHDKKLE-WSDLNYQXSA-N,CHEMBL3909259,CCCN(/N=C/c1ccccc1C(=O)O)c1nc(-c2ccccc2Cl)cs1,C(=NNc1nc(-c2ccccc2)cs1)c1ccccc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,9.0,unknown_from_candidate_table,CHEMBL3862079,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CFIKDBUCHDKKLE-WSDLNYQXSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0056,SmDHODH,CGAXKMNKVIUWQA-JTQLQIEISA-N,CHEMBL5206111,CCn1c(CO)nn(-c2nc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(C)cc(OC)nc3Cl)cc2F)c1=O,O=C(Nc1cccnc1)c1ccc(-n2nc[nH]c2=O)nc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,0.8,unknown_from_candidate_table,CHEMBL5141994,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CGAXKMNKVIUWQA-JTQLQIEISA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0057,SmDHODH,CGNHUSCKOHDSMR-UHFFFAOYSA-N,CHEMBL202431,O=C(Nc1c(F)cc(-c2cccc(OC(F)(F)F)c2)cc1F)c1ccsc1C(=O)O,O=C(Nc1ccc(-c2ccccc2)cc1)c1ccsc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,2.0,unknown_from_candidate_table,CHEMBL859133,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CGNHUSCKOHDSMR-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0058,SmDHODH,CICZRANSXQBXQD-LBPRGKRZSA-N,CHEMBL5836077,Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc(C3CC3)n(C)c2=O)cc1O[C@@H](C)C(F)(F)F,O=C(Nc1ccccc1)c1ccc(-n2nc(C3CC3)[nH]c2=O)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,7.5,unknown_from_candidate_table,CHEMBL5735966,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CICZRANSXQBXQD-LBPRGKRZSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0059,SmDHODH,CJVCVZOHOGRRBI-UHFFFAOYSA-N,CHEMBL5181160,CCn1c(CO)nn(-c2cc(OC(C)C(F)(F)F)c3c(Nc4c(F)cccc4Cl)nn(C)c3c2)c1=O,O=c1[nH]cnn1-c1ccc2c(Nc3ccccc3)n[nH]c2c1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,8.0,unknown_from_candidate_table,CHEMBL5135986,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CJVCVZOHOGRRBI-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0060,SmDHODH,CKHGAJNZLMFKSM-UHFFFAOYSA-N,CHEMBL5597704,C=C(C)c1cn(-c2c(F)cccc2Cl)c(=O)c2cc(F)c(-n3nc(CO)n(CC)c3=O)nc12,O=c1c2ccc(-n3nc[nH]c3=O)nc2ccn1-c1ccccc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,1.2,unknown_from_candidate_table,CHEMBL5585526,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CKHGAJNZLMFKSM-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0061,SmDHODH,CMKGHBBSEPWJQJ-UHFFFAOYSA-N,CHEMBL2263644,Cc1c(-c2ccccc2)cc(F)c(Nc2ncccc2C(=O)O)c1F,c1ccc(-c2ccc(Nc3ccccn3)cc2)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,5.0,unknown_from_candidate_table,CHEMBL3053598,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CMKGHBBSEPWJQJ-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0062,SmDHODH,CMSIJIMYODVIGA-UHFFFAOYSA-N,CHEMBL5845285,CCn1c(CO)nn(-c2ccc3c(=O)n(-c4c(Cl)cccc4Cl)cc(C4(C)CC4)c3c2)c1=O,O=c1c2ccc(-n3nc[nH]c3=O)cc2c(C2CC2)cn1-c1ccccc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,0.965,unknown_from_candidate_table,CHEMBL5738730,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CMSIJIMYODVIGA-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0063,SmDHODH,CQFOVDDXICBDOS-UHFFFAOYSA-N,CHEMBL5090431,O=C(Nc1c(F)c(F)c(-c2cccc(OC(F)(F)F)c2)c(F)c1F)c1c(O)nn2ccccc12,O=C(Nc1ccc(-c2ccccc2)cc1)c1cnn2ccccc12,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,2.3,unknown_from_candidate_table,CHEMBL5053601,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CQFOVDDXICBDOS-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0064,SmDHODH,CRNSMYXNZFUKRX-NSHDSACASA-N,CHEMBL5174652,CCn1c(CO)nn(-c2cc(O[C@@H](C)C(F)(F)F)c3c(Nc4c(C)ccnc4Cl)nn(C)c3c2F)c1=O,O=c1[nH]cnn1-c1ccc2c(Nc3cccnc3)n[nH]c2c1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,2.0,unknown_from_candidate_table,CHEMBL5135986,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CRNSMYXNZFUKRX-NSHDSACASA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0065,SmDHODH,CTXIIVVZQDUBMS-VIFPVBQESA-N,CHEMBL5884868,C[C@H](Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(=O)Nc1c(Cl)cc(F)cc1Cl)C(F)(F)F,O=C(Nc1ccccc1)c1ccc(-n2nc3n(c2=O)CCOC3)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,7.0,unknown_from_candidate_table,CHEMBL5736644,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CTXIIVVZQDUBMS-VIFPVBQESA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
