ticket_id,pair_id,compound_key,molecule_chembl_id,canonical_smiles,murcko_scaffold,missing_side,known_side,known_target_label,missing_target_label,known_target_chembl_id,missing_target_chembl_id,recommended_assay_type,recommended_standard_type,recommended_units,known_standard_type,known_standard_relation,known_standard_value_nM,known_activity_chembl_id,known_assay_chembl_id,provenance_note,evidence_status_source,priority_score,priority_reason,expected_benchmark_impact,data_return_schema
V6-0048,SmDHODH,CCDUTJJWLBOJAX-MNOVXSKESA-N,CHEMBL5428953,Cc1cn(-c2cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(C)n[nH]c3Cl)cc2F)nc1[C@@H](C)O,O=C(Nc1cn[nH]c1)c1ccc(-n2cccn2)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,0.22,unknown_from_candidate_table,CHEMBL5363678,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CCDUTJJWLBOJAX-MNOVXSKESA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0049,SmDHODH,CEQISJHZSWESRI-VIFPVBQESA-N,CHEMBL5178023,CCn1c(CO)nn(-c2nc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3ncccc3Cl)cc2F)c1=O,O=C(Nc1ccccn1)c1ccc(-n2nc[nH]c2=O)nc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,5.2,unknown_from_candidate_table,CHEMBL5141994,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CEQISJHZSWESRI-VIFPVBQESA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0050,SmDHODH,CFIKDBUCHDKKLE-WSDLNYQXSA-N,CHEMBL3909259,CCCN(/N=C/c1ccccc1C(=O)O)c1nc(-c2ccccc2Cl)cs1,C(=NNc1nc(-c2ccccc2)cs1)c1ccccc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,9.0,unknown_from_candidate_table,CHEMBL3862079,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CFIKDBUCHDKKLE-WSDLNYQXSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0051,TbPDEB1,AEZSONULEVONJD-UHFFFAOYSA-N,CHEMBL3957296,CCn1nc(-c2cccc(-c3ccc(O)nc3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3cccnc3)c2)n[nH]c1=O,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,0.38,unknown_from_candidate_table,CHEMBL3863950,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""AEZSONULEVONJD-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0052,TbPDEB1,AFCWMWBOATWMJV-KHOVPCMASA-N,CHEMBL5076558,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2cccc(CNC(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)c2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1cccc(CNC(C(=O)OC2CN3CCC2CC3)c2ccccc2)c1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,3.981,unknown_from_candidate_table,CHEMBL5034535,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""AFCWMWBOATWMJV-KHOVPCMASA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0053,TbPDEB1,AGNPWVFAZVESPJ-UHFFFAOYSA-N,CHEMBL198564,CC(C)c1cc(-c2cccc(CC(c3ccncc3)C(C)(C)O)c2)c2ncccc2c1,c1cc(CCc2ccncc2)cc(-c2cccc3cccnc23)c1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,1.8,unknown_from_candidate_table,CHEMBL860120,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""AGNPWVFAZVESPJ-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0054,TbPDEB1,AGQXQRFBPLVJPU-UHFFFAOYSA-N,CHEMBL4877075,OB1OCc2cc(Oc3ccc4c(C(F)(F)F)cccc4n3)ccc21,B1OCc2cc(Oc3ccc4ccccc4n3)ccc21,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,6.42,unknown_from_candidate_table,CHEMBL4815007,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""AGQXQRFBPLVJPU-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0055,TbPDEB1,AGYBMDHZACWCBO-UHFFFAOYSA-N,CHEMBL3979212,CCn1nc(-c2cccc(-c3ccc(F)cc3O)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3ccccc3)c2)n[nH]c1=O,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,0.7,unknown_from_candidate_table,CHEMBL3863950,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""AGYBMDHZACWCBO-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0056,TbPDEB1,APHANYYADPNRCL-UHFFFAOYSA-N,CHEMBL207775,CC(C)(c1cc(-c2cccc(C(=O)Nc3ccccc3)c2)c2ncccc2c1)S(C)(=O)=O,O=C(Nc1ccccc1)c1cccc(-c2cccc3cccnc23)c1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,5.9,unknown_from_candidate_table,CHEMBL866912,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""APHANYYADPNRCL-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0057,TbPDEB1,AQEUHMVXNPPABI-KHOVPCMASA-N,CHEMBL5402697,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)cc2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CNC(C(=O)OC2CN3CCC2CC3)c2ccccc2)cc1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,2.512,unknown_from_candidate_table,CHEMBL5364541,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""AQEUHMVXNPPABI-KHOVPCMASA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0058,TbPDEB1,AQTLNSKLZWRJEV-UHFFFAOYSA-N,CHEMBL2402509,CCC(C#N)(CC)Nc1nc(NC)nc(-n2cncn2)n1,c1ncnc(-n2cncn2)n1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,0.87,unknown_from_candidate_table,CHEMBL2405819,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""AQTLNSKLZWRJEV-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0059,TbPDEB1,AQVDJIVKYRSVFA-UHFFFAOYSA-N,CHEMBL2337968,COc1ccc(C2=NN(CCCCOc3ccc(C4=NNC(=O)CC4)c(F)c3F)C(=O)CC2C)c2cc(C(F)(F)F)nn12,O=C1CCC(c2ccc(OCCCCN3N=C(c4cccn5nccc45)CCC3=O)cc2)=NN1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,2.2,unknown_from_candidate_table,CHEMBL2343516,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""AQVDJIVKYRSVFA-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0060,TbPDEB1,AUNBWLAPOMPOPZ-MKPDMIMOSA-N,CHEMBL3287990,Cc1nc(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(O)cc4CN4CCCOCC4)c3)CC2)cs1,O=C(NC1CCC(NC(=O)c2cccnc2Oc2cccc(-c3ccccc3CN3CCCOCC3)c2)CC1)c1cscn1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,0.01995,unknown_from_candidate_table,CHEMBL3292526,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""AUNBWLAPOMPOPZ-MKPDMIMOSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0061,TbPDEB1,BEAHXEHXXCXFAT-UHFFFAOYSA-N,CHEMBL585937,COc1cccc(Nc2c(C(N)=O)cnc3ccc(S(=O)(=O)C4CCCC4)cc23)c1,O=S(=O)(c1ccc2nccc(Nc3ccccc3)c2c1)C1CCCC1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,3.162,unknown_from_candidate_table,CHEMBL1048177,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BEAHXEHXXCXFAT-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0062,TbPDEB1,BGOQUVGOCSMNKK-UHFFFAOYSA-N,CHEMBL1830644,CCNc1nc2oc3c(NCCCN4CCCC4=O)ncnc3c2c2c1CCC(C)(C)C2,O=C1CCCN1CCCNc1ncnc2c1oc1ncc3c(c12)CCCC3,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,1.7,unknown_from_candidate_table,CHEMBL1833210,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BGOQUVGOCSMNKK-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0063,TbPDEB1,BIEGUOUGXUGXQL-IDXOVHGGSA-N,CHEMBL3288029,Cc1csc(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(CN5C[C@@H](C)N[C@@H](C)C5)cc4CN4CCOCC4)c3)CC2)n1,O=C(NC1CCC(NC(=O)c2cccnc2Oc2cccc(-c3ccc(CN4CCNCC4)cc3CN3CCOCC3)c2)CC1)c1nccs1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,0.02512,unknown_from_candidate_table,CHEMBL3292526,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BIEGUOUGXUGXQL-IDXOVHGGSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0064,TbPDEB1,BIUFOQRGPOVIHK-UHFFFAOYSA-N,CHEMBL5193314,CC(C)OCCOc1ncc(Oc2ccc3c(c2)B(O)OC3)cc1C#N,B1OCc2ccc(Oc3cccnc3)cc21,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,2.1,unknown_from_candidate_table,CHEMBL5105234,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BIUFOQRGPOVIHK-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0065,TbPDEB1,BMGXRDCNNLFFQN-YZSHGGLSSA-N,CHEMBL5077424,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CN(C)C(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)s2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CNC(C(=O)OC2CN3CCC2CC3)c2ccccc2)s1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,1.995,unknown_from_candidate_table,CHEMBL5034535,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BMGXRDCNNLFFQN-YZSHGGLSSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
